Security Code,Issuer Name,Security Id,SYMBOL WITH BO,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500426,,UTLINDS,UTLINDS.BO,UTL Industries Limited,Active,X,1,INE184E01024,Realty,Equity
500429,,UNIPHOS,UNIPHOS.BO,UNIPHOS ENTERPRISES LTD.,Active,B,2,INE037A01022,Comm.Trading  & Distribution,Equity
500439,,VHL,VHL.BO,VARDHMAN HOLDINGS LTD.,Active,B,10,INE701A01023,Finance (including NBFCs),Equity
500440,,HINDALCO,HINDALCO.BO,HINDALCO INDUSTRIES LTD.,Active,A,1,INE038A01020,Aluminium,Equity
500444,,WSTCSTPAPR,WSTCSTPAPR.BO,WEST COAST PAPER MILLS LTD.,Active,A,2,INE976A01021,Paper & Paper Products,Equity
500449,,HOCL,HOCL.BO,HINDUSTAN ORGANIC CHEMICALS LTD.,Active,B,10,INE048A01011,Commodity Chemicals,Equity
500450,,MPILCORPL,MPILCORPL.BO,MPIL CORPORATION LTD.,Active,X,10,INE844C01027,Other Financial Services,Equity
500456,,PASUPTAC,PASUPTAC.BO,PASUPATI ACRYLON LTD.,Active,X,10,INE818B01023,Fibres & Plastics,Equity
500458,,KORE,KORE.BO,Kore Foods Ltd,Active,XT,10,INE601A01017,Other Food Products,Equity
500459,,PGHH,PGHH.BO,PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.,Active,A,10,INE179A01014,Personal Products,Equity
500460,,MUKANDLTD,MUKANDLTD.BO,MUKAND LTD.,Active,T,10,INE304A01026,Iron & Steel/Interm.Products,Equity
500463,,AGCNET,AGCNET.BO,AGC Networks Limited,Active,B,10,INE676A01019,IT Consulting & Software,Equity
500464,,UCALFUEL,UCALFUEL.BO,UCAL FUEL SYSTEMS LTD.,Active,B,10,INE139B01016,Auto Parts & Equipment,Equity
500467,,HARRMALAYA,HARRMALAYA.BO,HARRISONS MALAYALAM LTD.,Active,B,10,INE544A01019,Auto Tyres & Rubber Products,Equity
500469,,FEDERALBNK,FEDERALBNK.BO,FEDERAL BANK LTD.,Active,A,2,INE171A01029,Banks,Equity
500470,,TATASTEEL,TATASTEEL.BO,TATA STEEL LTD.,Active,A,10,INE081A01012,Iron & Steel/Interm.Products,Equity
500472,,SKFINDIA,SKFINDIA.BO,SKF India Ltd,Active,A,10,INE640A01023,Other Industrial Goods,Equity
500477,,ASHOKLEY,ASHOKLEY.BO,ASHOK LEYLAND LTD.,Active,A,1,INE208A01029,Commercial Vehicles,Equity
500480,,CUMMINSIND,CUMMINSIND.BO,CUMMINS INDIA LTD.,Active,A,2,INE298A01020,Industrial Machinery,Equity
500483,,TATACOMM,TATACOMM.BO,TATA COMMUNICATIONS LTD.,Active,A,10,INE151A01013,Telecom - Alternate Carriers,Equity
500488,,ABBOTINDIA,ABBOTINDIA.BO,ABBOTT INDIA LTD.,Active,A,10,INE358A01014,Pharmaceuticals,Equity
500490,,BAJAJHLDNG,BAJAJHLDNG.BO,BAJAJ HOLDINGS & INVESTMENT LTD.,Active,A,10,INE118A01012,Holding Companies,Equity
500493,,BHARATFORG,BHARATFORG.BO,BHARAT FORGE LTD.,Active,A,2,INE465A01025,Other Industrial Products,Equity
500495,,ESCORTS,ESCORTS.BO,ESCORTS LTD.,Active,A,10,INE042A01014,Commercial Vehicles,Equity
500500,,HINDMOTORS,HINDMOTORS.BO,HINDUSTAN MOTORS LTD.,Active,B,5,INE253A01025,Cars & Utility Vehicles,Equity
500510,,LT,LT.BO,LARSEN & TOUBRO LTD.,Active,A,2,INE018A01030,Construction & Engineering,Equity
500520,,M&M,M&M.BO,MAHINDRA & MAHINDRA LTD.,Active,A,5,INE101A01026,Cars & Utility Vehicles,Equity
500530,,BOSCHLTD,BOSCHLTD.BO,BOSCH LTD.,Active,A,10,INE323A01026,Auto Parts & Equipment,Equity
500540,,PREMIER,PREMIER.BO,PREMIER LTD.,Active,B,10,INE342A01018,Industrial Machinery,Equity
500547,,BPCL,BPCL.BO,BHARAT PETROLEUM CORPORATION LTD.,Active,A,10,INE029A01011,Refineries/ Petro-Products,Equity
500550,,SIEMENS,SIEMENS.BO,SIEMENS LTD.,Active,A,2,INE003A01024,Heavy Electrical Equipment,Equity
500570,,TATAMOTORS,TATAMOTORS.BO,TATA MOTORS LTD.,Active,A,2,INE155A01022,Commercial Vehicles,Equity
500575,,VOLTAS,VOLTAS.BO,VOLTAS LTD.,Active,A,1,INE226A01021,Consumer Electronics,Equity
500620,,GESHIP,GESHIP.BO,GREAT EASTERN SHIPPING CO.LTD.,Active,A,10,INE017A01032,Shipping,Equity
500645,,DEEPAKFERT,DEEPAKFERT.BO,DEEPAK FERTILISERS & PETROCHEMICALS CORPORATION LTD.,Active,A,10,INE501A01019,Commodity Chemicals,Equity
500650,,EXCELINDUS,EXCELINDUS.BO,EXCEL INDUSTRIES LTD.,Active,A,5,INE369A01029,Specialty Chemicals,Equity
500655,,GARWARPOLY,GARWARPOLY.BO,GARWARE POLYESTER LTD.,Active,X,10,INE291A01017,Commodity Chemicals,Equity
500660,,GLAXO,GLAXO.BO,GLAXOSMITHKLINE PHARMACEUTICALS LTD.,Active,A,10,INE159A01016,Pharmaceuticals,Equity
500670,,GNFC,GNFC.BO,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,Active,A,10,INE113A01013,Fertilizers,Equity
500672,,NOVARTIND,NOVARTIND.BO,NOVARTIS INDIA LTD.,Active,A,5,INE234A01025,Pharmaceuticals,Equity
500674,,SANOFI,SANOFI.BO,Sanofi India Ltd,Active,A,10,INE058A01010,Pharmaceuticals,Equity
500680,,PFIZER,PFIZER.BO,PFIZER LTD.,Active,A,10,INE182A01018,Pharmaceuticals,Equity
500690,,GSFC,GSFC.BO,GUJARAT STATE FERTILIZERS & CHEMICALS LTD.,Active,A,2,INE026A01025,Fertilizers,Equity
500696,,HINDUNILVR,HINDUNILVR.BO,HINDUSTAN UNILEVER LTD.,Active,A,1,INE030A01027,Personal Products,Equity
500710,,AKZOINDIA,AKZOINDIA.BO,Akzo Nobel India Limited,Active,A,10,INE133A01011,Furniture-Furnishing-Paints,Equity
500730,,NOCIL,NOCIL.BO,NOCIL LTD.,Active,A,10,INE163A01018,Specialty Chemicals,Equity
500770,,TATACHEM,TATACHEM.BO,TATA CHEMICALS LTD.,Active,A,10,INE092A01019,Commodity Chemicals,Equity
500777,,TNPETRO,TNPETRO.BO,TAMILNADU PETROPRODUCTS LTD.,Active,B,10,INE148A01019,Commodity Chemicals,Equity
500780,,ZUARIGLOB,ZUARIGLOB.BO,ZUARI GLOBAL LTD.,Active,B,10,INE217A01012,Fertilizers,Equity
500790,,NESTLEIND,NESTLEIND.BO,NESTLE INDIA LTD.,Active,A,10,INE239A01016,Packaged Foods,Equity
500800,,TATACONSUM,TATACONSUM.BO,Tata Consumer Products Ltd,Active,A,1,INE192A01025,Tea & Coffee,Equity
500820,,ASIANPAINT,ASIANPAINT.BO,ASIAN PAINTS LTD.,Active,A,1,INE021A01026,Furniture-Furnishing-Paints,Equity
500825,,BRITANNIA,BRITANNIA.BO,BRITANNIA INDUSTRIES LTD.,Active,A,1,INE216A01030,Packaged Foods,Equity
500830,,COLPAL,COLPAL.BO,COLGATE-PALMOLIVE (INDIA) LTD.,Active,A,1,INE259A01022,Personal Products,Equity
500840,,EIHOTEL,EIHOTEL.BO,EIH LTD.,Active,A,2,INE230A01023,Hotels,Equity
500850,,INDHOTEL,INDHOTEL.BO,INDIAN HOTELS CO.LTD.,Active,A,1,INE053A01029,Hotels,Equity
500870,,CASTROLIND,CASTROLIND.BO,CASTROL INDIA LTD.,Active,A,5,INE172A01027,Oil Marketing & Distribution,Equity
500875,,ITC,ITC.BO,ITC LTD.,Active,A,1,INE154A01025,Cigarettes-Tobacco Products,Equity
500877,,APOLLOTYRE,APOLLOTYRE.BO,APOLLO TYRES LTD.,Active,A,1,INE438A01022,Auto Tyres & Rubber Products,Equity
500878,,CEATLTD,CEATLTD.BO,CEAT LTD.,Active,A,10,INE482A01020,Auto Tyres & Rubber Products,Equity
500890,,MODIRUBBER,MODIRUBBER.BO,MODI RUBBER LTD.,Active,T,10,INE832A01018,Auto Tyres & Rubber Products,Equity
500940,,FINOLEXIND,FINOLEXIND.BO,FINOLEX INDUSTRIES LTD.,Active,A,2,INE183A01024,Plastic Products,Equity
501110,,SUNRINV,SUNRINV.BO,SUNRISE INDUSTRIAL TRADERS LTD.,Active,XT,10,INE371U01015,Other Financial Services,Equity
501111,,ZGOLDINV,ZGOLDINV.BO,GOLD ROCK INVESTMENTS LTD.,Active,XT,10,INE598F01014,Comm.Trading  & Distribution,Equity
501144,,PEOPLIN,PEOPLIN.BO,PEOPLES INVESTMENTS LTD.,Active,XT,10,INE644U01015,Diversified Commercial Services,Equity
501148,,DSINVEST,DSINVEST.BO,DALAL STREET INVESTMENTS LTD.,Active,XT,10,INE422D01012,Investment Companies,Equity
501150,,CENTRUM,CENTRUM.BO,CENTRUM CAPITAL LTD.,Active,B,1,INE660C01027,Other Financial Services,Equity
501151,,KARTKIN,KARTKIN.BO,KARTIK INVESTMENTS TRUST LTD.,Active,XT,10,INE524U01019,Other Financial Services,Equity
501242,,TCIFINANCE,TCIFINANCE.BO,TCI FINANCE LTD.,Active,B,10,INE911B01018,Finance (including NBFCs),Equity
501261,,KRATOSENER,KRATOSENER.BO,KRATOS ENERGY & INFRASTRUCTURE LTD.,Active,XT,10,INE567L01017,Other Financial Services,Equity
501270,,ANTARIKSH,ANTARIKSH.BO,Antariksh Industries Ltd,Active,XT,10,INE825M01017,Realty,Equity
501295,,IITL,IITL.BO,INDUSTRIAL INVESTMENT TRUST LTD.,Active,B,10,INE886A01014,Finance (including NBFCs),Equity
501298,,INDPRUD,INDPRUD.BO,INDUSTRIAL & PRUDENTIAL INVESTMENTS CO.LTD.,Active,X,10,INE620D01011,Investment Companies,Equity
501301,,TATAINVEST,TATAINVEST.BO,TATA INVESTMENT CORPORATION LTD.,Active,A,10,INE672A01018,Holding Companies,Equity
501311,,JAYBHCR,JAYBHCR.BO,JAYABHARAT CREDIT LTD.-$,Active,XT,10,INE998D01011,Finance (including NBFCs),Equity
501314,,PRISMX,PRISMX.BO,Prismx Global Ventures Ltd,Active,X,10,INE286N01010,Comm.Trading  & Distribution,Equity
501343,,MOTOGENFIN,MOTOGENFIN.BO,MOTOR & GENERAL FINANCE LTD.,Active,B,5,INE861B01023,Finance (including NBFCs),Equity
501351,,RAPIDIN,RAPIDIN.BO,RAPID INVESTMENTS LTD.,Active,XT,10,INE154M01012,Diversified Commercial Services,Equity
501370,,WALCHPF,WALCHPF.BO,WALCHAND PEOPLEFIRST LTD.,Active,X,10,INE695D01021,Consulting Services,Equity
501386,,ZSWASTSA,ZSWASTSA.BO,SWASTIK SAFE DEPOSIT & INVESTMENTS LTD.,Active,XT,10,INE094R01019,Other Financial Services,Equity
501391,,WHBRADY,WHBRADY.BO,W.H.BRADY & CO.LTD.,Active,X,10,INE855A01019,Comm.Trading  & Distribution,Equity
501423,,SHAILY,SHAILY.BO,SHAILY ENGINEERING PLASTICS LTD.,Active,X,10,INE151G01010,Plastic Products,Equity
501425,,BBTC,BBTC.BO,BOMBAY BURMAH TRADING CORP.LTD.,Active,A,2,INE050A01025,Tea & Coffee,Equity
501430,,BOMBCYC,BOMBCYC.BO,BOMBAY CYCLE & MOTOR AGENCY LTD.,Active,X,10,INE691K01017,Comm.Trading  & Distribution,Equity
501455,,GREAVESCOT,GREAVESCOT.BO,GREAVES COTTON LTD.,Active,A,2,INE224A01026,Industrial Machinery,Equity
501477,,MULLER,MULLER.BO,MULLER & PHIPPS (INDIA) LTD.,Active,XT,10,INE003F01015,Comm.Trading  & Distribution,Equity
501622,,AMALGAM,AMALGAM.BO,AMALGAMATED ELECTRICITY CO.LTD.,Active,XT,5,INE492N01022,Diversified Commercial Services,Equity
501630,,ANANDPROJ,ANANDPROJ.BO,Anand Projects Ltd,Active,XT,10,INE134R01013,Construction & Engineering,Equity
501700,,INDIANVSH,INDIANVSH.BO,INDIANIVESH LTD.,Active,X,1,INE131H01028,Finance (including NBFCs),Equity
501831,,COASTCORP,COASTCORP.BO,COASTAL CORPORATION LTD.,Active,X,10,INE377E01016,Packaged Foods,Equity
501833,,CHOWGULSTM,CHOWGULSTM.BO,CHOWGULE STEAMSHIPS LTD.,Active,XT,10,INE490A01015,Shipping,Equity
501848,,GLOBOFFS,GLOBOFFS.BO,GLOBAL OFFSHORE SERVICES LTD.-$,Active,X,10,INE446C01013,Shipping,Equity
501945,,DHENUBUILD,DHENUBUILD.BO,DHENU BUILDCON INFRA LTD.,Active,X,1,INE758D01027,Finance (including NBFCs),Equity
502015,,ASIIL,ASIIL.BO,ASI Industries Ltd,Active,XT,1,INE443A01030,Mining,Equity
502090,,SAGCEM,SAGCEM.BO,SAGAR CEMENTS LTD.-$,Active,A,10,INE229C01013,Cement & Cement Products,Equity
502137,,DECCANCE,DECCANCE.BO,DECCAN CEMENTS LTD.-$,Active,B,5,INE583C01021,Cement & Cement Products,Equity
502157,,MANGLMCEM,MANGLMCEM.BO,MANGALAM CEMENT LTD.,Active,A,10,INE347A01017,Cement & Cement Products,Equity
502168,,NCLIND,NCLIND.BO,NCL INDUSTRIES LTD.-$,Active,A,10,INE732C01016,Cement & Cement Products,Equity
502175,,SAURASHCEM,SAURASHCEM.BO,SAURASHTRA CEMENT LTD.,Active,X,10,INE626A01014,Cement & Cement Products,Equity
502180,,SHREDIGCEM,SHREDIGCEM.BO,SHREE DIGVIJAY CEMENT CO.LTD.-$,Active,B,10,INE232A01011,Cement & Cement Products,Equity
502216,,BOMBPOT,BOMBPOT.BO,BOMBAY POTTERIES & TILES LTD.,Active,ZP,100,INE06AE01018,Realty,Equity
502219,,BORORENEW,BORORENEW.BO,Borosil Renewables Ltd,Active,A,1,INE666D01022,Houseware,Equity
502250,,LERTHAI,LERTHAI.BO,Lerthai Finance Ltd,Active,XT,10,INE347D01011,Construction Materials,Equity
502271,,RASSIREF,RASSIREF.BO,RAASI REFRACTORIES LTD.-$,Active,X,10,INE858D01017,Other Industrial Goods,Equity
502281,,TRIVENIGQ,TRIVENIGQ.BO,TRIVENI GLASS LTD.-$,Active,X,10,INE094C01011,Construction Materials,Equity
502294,,NILACHAL,NILACHAL.BO,NILACHAL REFRACTORIES LTD.,Active,X,10,INE416N01013,Construction Materials,Equity
502330,,ANDHRAPAP,ANDHRAPAP.BO,Andhra Paper Ltd,Active,B,10,INE435A01028,Paper & Paper Products,Equity
502355,,BALKRISIND,BALKRISIND.BO,BALKRISHNA INDUSTRIES LTD.-$,Active,A,2,INE787D01026,Auto Tyres & Rubber Products,Equity
502420,,ORIENTPPR,ORIENTPPR.BO,ORIENT PAPER & INDUSTRIES LTD.,Active,B,1,INE592A01026,Paper & Paper Products,Equity
502445,,CITADEL,CITADEL.BO,CITADEL REALTY AND DEVELOPERS LTD.,Active,X,10,INE906D01014,Realty,Equity
502448,,ROLLT,ROLLT.BO,ROLLATAINERS LTD.,Active,B,1,INE927A01040,Containers & Packaging,Equity
502450,,SESHAPAPER,SESHAPAPER.BO,SESHASAYEE PAPER & BOARDS LTD.,Active,A,2,INE630A01024,Paper & Paper Products,Equity
502460,,SOLIDCO,SOLIDCO.BO,SOLID CONTAINERS LTD.,Active,X,10,INE134U01017,Paper & Paper Products,Equity
502563,,SHBHAWPA,SHBHAWPA.BO,SHREE BHAWANI PAPER MILLS LTD.,Active,Z,10,INE688C01010,Paper & Paper Products,Equity
502587,,NATHIND,NATHIND.BO,Nath Industries Ltd,Active,X,10,INE777A01023,Paper & Paper Products,Equity
502589,,VAPIPPR,VAPIPPR.BO,VAPI PAPER MILLS LTD.,Active,XT,10,INE464D01014,Paper & Paper Products,Equity
502742,,SINTEX,SINTEX.BO,SINTEX INDUSTRIES LTD.,Active,B,1,INE429C01035,Textiles,Equity
502820,,DCM,DCM.BO,DCM LTD.,Active,B,10,INE498A01018,Other Industrial Products,Equity
502850,,ZGAEKWAR,ZGAEKWAR.BO,GAEKWAR MILLS LTD.,Active,XT,10,INE837X01027,Textiles,Equity
502865,,FORBESCO,FORBESCO.BO,FORBES & COMPANY LTD.-$,Active,B,10,INE518A01013,Industrial Machinery,Equity
502873,,HPCOTTON,HPCOTTON.BO,H.P.COTTON TEXTILE MILLS LTD.,Active,X,10,INE950C01014,Textiles,Equity
502893,,UNITEDINT,UNITEDINT.BO,UNITED INTERACTIVE LTD.,Active,XT,10,INE706D01018,Internet Software & Services,Equity
502901,,JAMSHRI,JAMSHRI.BO,Jamshri Realty Ltd-$,Active,X,1000,INE462D01026,Textiles,Equity
502933,,KATRSPG,KATRSPG.BO,KATARE SPINNING MILLS LTD.,Active,XT,10,INE498G01015,Textiles,Equity
502937,,KESORAMIND,KESORAMIND.BO,KESORAM INDUSTRIES LTD.,Active,B,10,INE087A01019,Diversified,Equity
502958,,LAKSHMIMIL,LAKSHMIMIL.BO,LAKSHMI MILLS COMPANY LTD.-$,Active,X,100,INE938C01019,Textiles,Equity
502986,,VTL,VTL.BO,VARDHMAN TEXTILES LTD.,Active,A,10,INE825A01012,Textiles,Equity
503015,,MODERN,MODERN.BO,MODERN INDIA LTD.-$,Active,X,2,INE251D01023,Comm.Trading  & Distribution,Equity
503031,,PENINLAND,PENINLAND.BO,PENINSULA LAND LTD.,Active,T,2,INE138A01028,Realty,Equity
503092,,PASUSPG,PASUSPG.BO,PASUPATI SPG.& WVG.MILLS LTD.,Active,X,10,INE909B01020,Textiles,Equity
503100,,PHOENIXLTD,PHOENIXLTD.BO,The Phoenix Mills Ltd,Active,A,2,INE211B01039,Realty,Equity
503101,,MARATHON,MARATHON.BO,MARATHON NEXTGEN REALTY LTD.,Active,B,5,INE182D01020,Realty,Equity
503127,,RAJABAH,RAJABAH.BO,RAJA BAHADUR INTERNATIONAL LTD.,Active,XT,100,INE491N01016,Diversified,Equity
503162,,RELCHEMQ,RELCHEMQ.BO,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,Active,X,10,INE750D01016,Textiles,Equity
503169,,RUBYMILLS,RUBYMILLS.BO,RUBY MILLS LTD.,Active,B,5,INE301D01026,Textiles,Equity
503229,,SIMPLXREA,SIMPLXREA.BO,SIMPLEX REALTY LTD.,Active,X,10,INE167H01014,Realty,Equity
503310,,SWANENERGY,SWANENERGY.BO,SWAN ENERGY LTD.,Active,A,1,INE665A01038,Textiles,Equity
503349,,VICTMILL,VICTMILL.BO,VICTORIA MILLS LTD.,Active,X,100,INE203D01016,Textiles,Equity
503622,,ZSVTRADI,ZSVTRADI.BO,S.V.TRADING & AGENCIES LTD.,Active,XT,10,INE404N01019,Other Financial Services,Equity
503624,,ZSVARAJT,ZSVARAJT.BO,SVARAJ TRADING & AGENCIES LTD.,Active,XT,10,INE406N01014,Other Financial Services,Equity
503635,,SALSAIN,SALSAIN.BO,SHREE SALASAR INVESTMENT LTD.,Active,XT,10,INE315N01017,Other Financial Services,Equity
503639,,INDSOYA,INDSOYA.BO,INDSOYA LTD.,Active,P,10,INE314N01010,Diversified Commercial Services,Equity
503641,,ZODIACVEN,ZODIACVEN.BO,Zodiac Ventures Limited,Active,XT,1,INE945J01027,Consulting Services,Equity
503657,,VEERENRGY,VEERENRGY.BO,VEER ENERGY & INFRASTRUCTURE LTD.,Active,X,10,INE255E01030,Electric Utilities,Equity
503659,,SW1,SW1.BO,SW Investments Ltd,Active,XT,10,INE948K01011,Diversified Commercial Services,Equity
503663,,TILAK,TILAK.BO,Tilak Ventures Ltd,Active,X,1,INE026L01022,Investment Companies,Equity
503669,,KKFIN,KKFIN.BO,K K Fincorp Limited,Active,X,10,INE509J01013,Diversified Commercial Services,Equity
503671,,UNIJOLL,UNIJOLL.BO,UNIJOLLY INVESTMENTS CO.LTD.,Active,XT,10,INE130N01010,Other Financial Services,Equity
503675,,WAGEND,WAGEND.BO,Wagend Infra Venture Limited,Active,X,2,INE786K01023,Diversified Commercial Services,Equity
503681,,ELCIDIN,ELCIDIN.BO,ELCID INVESTMENTS LTD.,Active,XT,10,INE927X01018,Diversified Commercial Services,Equity
503689,,HEALINV,HEALINV.BO,HEALTHY INVESTMENTS LTD.,Active,XT,10,INE160N01017,Diversified Commercial Services,Equity
503691,,SAHARA,SAHARA.BO,SAHARA ONE MEDIA & ENTERTAINMENT LTD.-$,Active,X,10,INE479B01016,Broadcasting & Cable TV,Equity
503696,,SHRENTI,SHRENTI.BO,SHREENATH INVESTMENTS CO.LTD.,Active,XT,10,INE475V01012,Diversified Commercial Services,Equity
503722,,BANSWRAS,BANSWRAS.BO,BANSWARA SYNTEX LTD.-$,Active,B,10,INE629D01012,Textiles,Equity
503772,,MODWOOL,MODWOOL.BO,MODELLA WOOLLENS LTD.,Active,X,10,INE380D01012,Comm.Trading  & Distribution,Equity
503776,,MODIPON,MODIPON.BO,MODIPON LTD.,Active,X,10,INE170C01019,Agrochemicals,Equity
503804,,SHRIDINE,SHRIDINE.BO,SHRI DINESH MILLS LTD.-$,Active,X,10,INE204C01024,Textiles,Equity
503806,,SRF,SRF.BO,SRF LTD.,Active,A,10,INE647A01010,Diversified,Equity
503811,,SIYSIL,SIYSIL.BO,SIYARAM SILK MILLS LTD.-$,Active,B,2,INE076B01028,Textiles,Equity
503816,,SWADPOL,SWADPOL.BO,SWADESHI POLYTEX LTD.,Active,XT,1,INE243N01029,Textiles,Equity
503837,,SHRAJSYNQ,SHRAJSYNQ.BO,SHREE RAJASTHAN SYNTEX LTD.-$,Active,XT,10,INE796C01011,Textiles,Equity
503863,,SHRMFGC,SHRMFGC.BO,SHREE MANUFACTURING CO.LTD.,Active,XT,10,INE632A01012,Textiles,Equity
503893,,ZSATYASL,ZSATYASL.BO,SATYAM SILK MILLS LTD.,Active,P,10,INE07MC01015,Other Financial Services,Equity
503960,,BBL,BBL.BO,BHARAT BIJLEE LTD.-$,Active,A,10,INE464A01028,Other Elect.Equip./ Prod.,Equity
504000,,ELPROINTL,ELPROINTL.BO,ELPRO INTERNATIONAL LTD.,Active,X,1,INE579B01039,Other Elect.Equip./ Prod.,Equity
504008,,EMCO,EMCO.BO,EMCO LTD.-$,Active,Z,2,INE078A01026,Heavy Electrical Equipment,Equity
504028,,GEE,GEE.BO,GEE LTD.,Active,X,2,INE064H01021,Other Industrial Goods,Equity
504036,,HIRECT,HIRECT.BO,HIND RECTIFIERS LTD.,Active,B,2,INE835D01023,Electronic Components,Equity
504058,,NIPPOBATRY,NIPPOBATRY.BO,INDO-NATIONAL LTD.,Active,B,10,INE567A01010,Non-Durable Household Prod.,Equity
504067,,ZENSARTECH,ZENSARTECH.BO,ZENSAR TECHNOLOGIES LTD.,Active,A,2,INE520A01027,IT Consulting & Software,Equity
504076,,JYOTI,JYOTI.BO,JYOTI LTD.-$,Active,X,10,INE511D01012,Heavy Electrical Equipment,Equity
504080,,JSLINDL,JSLINDL.BO,JSL INDUSTRIES LTD.,Active,XT,10,INE581L01018,Other Elect.Equip./ Prod.,Equity
504084,,KAYCEEI,KAYCEEI.BO,KAYCEE INDUSTRIES LTD.,Active,X,100,INE813G01015,Other Elect.Equip./ Prod.,Equity
504092,,INDOKEM,INDOKEM.BO,INDOKEM LTD.,Active,X,10,INE716F01012,Specialty Chemicals,Equity
504093,,PANAENERG,PANAENERG.BO,PANASONIC ENERGY INDIA COMPANY LTD.-$,Active,X,10,INE795A01017,Non-Durable Household Prod.,Equity
504112,,NELCO,NELCO.BO,NELCO LTD.,Active,A,10,INE045B01015,IT Networking Equipment,Equity
504132,,PERMAGN,PERMAGN.BO,PERMANENT MAGNETS LTD.-$,Active,X,10,INE418E01018,Other Industrial Goods,Equity
504176,,HIGHENE,HIGHENE.BO,HIGH ENERGY BATTERIES (INDIA) LTD.,Active,X,10,INE783E01015,Non-Durable Household Prod.,Equity
504180,,STDBAT,STDBAT.BO,STANDARD BATTERIES LTD.,Active,X,1,INE502C01039,Finance (including NBFCs),Equity
504212,,UNIVCABLES,UNIVCABLES.BO,UNIVERSAL CABLES LTD.,Active,B,10,INE279A01012,Other Elect.Equip./ Prod.,Equity
504220,,WSIND,WSIND.BO,W.S.INDUSTRIES (INDIA) LTD.-$,Active,T,10,INE100D01014,Industrial Machinery,Equity
504240,,DLTNCBL,DLTNCBL.BO,DELTON CABLES LTD.,Active,X,10,INE872E01016,Other Elect.Equip./ Prod.,Equity
504258,,LAKSELEC,LAKSELEC.BO,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,Active,X,10,INE284C01018,Other Elect.Equip./ Prod.,Equity
504273,,MODULEX,MODULEX.BO,Modulex Construction Technologies Ltd,Active,X,10,INE064R01012,Construction & Engineering,Equity
504286,,DELTAMAGNT,DELTAMAGNT.BO,Delta Manufacturing Ltd,Active,B,10,INE393A01011,Other Elect.Equip./ Prod.,Equity
504335,,PAZEL,PAZEL.BO,Pazel International Ltd,Active,XT,1,INE040N01029,Comm.Trading  & Distribution,Equity
504340,,CONFINT,CONFINT.BO,Confidence Finance And Trading Limited,Active,X,10,INE180M01033,Other Financial Services,Equity
504341,,RELTD,RELTD.BO,Ravindra Energy Ltd,Active,X,10,INE206N01018,Other Financial Services,Equity
504346,,GDTRAGN,GDTRAGN.BO,G.D.TRADING & AGENCIES LTD.,Active,P,10,INE713N01013,Other Financial Services,Equity
504356,,ZMULTIPU,ZMULTIPU.BO,MULTIPURPOSE TRADING & AGENCIES LTD.,Active,XT,10,INE017P01014,Diversified Commercial Services,Equity
504360,,REMISIN,REMISIN.BO,REMI SALES & ENGINEERING LTD.,Active,XT,10,INE130I01010,Comm.Trading  & Distribution,Equity
504365,,RIDHISYN,RIDHISYN.BO,RIDHI SYNTHETICS LTD.,Active,P,10,INE07LK01010,Other Financial Services,Equity
504375,,SOFTBPO,SOFTBPO.BO,SOFTBPO GLOBAL SERVICES LTD.,Active,P,10,INE459E01012,IT Consulting & Software,Equity
504378,,NYSSACORP,NYSSACORP.BO,Nyssa Corporation Limited,Active,XT,1,INE812K01027,Comm.Trading  & Distribution,Equity
504380,,FLOMIC,FLOMIC.BO,Flomic Global Logistics Ltd,Active,XT,10,INE952M01019,Comm.Trading  & Distribution,Equity
504392,,KRISHNA,KRISHNA.BO,Krishna Ventures Limited,Active,XT,10,INE537L01010,Other Financial Services,Equity
504397,,GANHOLD,GANHOLD.BO,GANESH HOLDINGS LTD.,Active,XT,10,INE932M01011,Diversified Commercial Services,Equity
504398,,SJCORP,SJCORP.BO,SJ CORPORATION LTD.,Active,X,1,INE312B01027,Other Apparels & Accessories,Equity
504605,,UNIABEXAL,UNIABEXAL.BO,UNI ABEX ALLOY PRODUCTS LTD.,Active,X,10,INE361D01012,Iron & Steel Products,Equity
504614,,SARDAEN,SARDAEN.BO,SARDA ENERGY & MINERALS LTD.-$,Active,B,10,INE385C01013,Iron & Steel/Interm.Products,Equity
504646,,BGWTATO,BGWTATO.BO,BHAGWATI AUTOCAST LTD.,Active,X,10,INE106G01014,Auto Parts & Equipment,Equity
504648,,BOMBWIR,BOMBWIR.BO,BOMBAY WIRE ROPES LTD.,Active,XT,1,INE089T01023,Iron & Steel Products,Equity
504673,,UNIVPRIM,UNIVPRIM.BO,UNIVERSAL PRIME ALUMINIUM LTD.,Active,XT,10,INE621D01019,Aluminium,Equity
504697,,GALADA,GALADA.BO,GALADA POWER & TELECOMMUNICATION LTD.,Active,Z,10,INE255C01018,Other Elect.Equip./ Prod.,Equity
504717,,STRIPMT,STRIPMT.BO,STEEL STRIPS LTD.,Active,XT,10,INE01RN01014,Iron & Steel/Interm.Products,Equity
504731,,IBRIGST,IBRIGST.BO,INDIAN BRIGHT STEEL CO.LTD.,Active,XT,10,INE566M01017,Iron & Steel/Interm.Products,Equity
